Word,Word Lemma,Word Stem,Negative,Positive,Warmth Direction,Ability Direction
HEADHUNTED,HEADHUNTED,HEADHUNT,0,0,0.0,0.0
HEADHUNTER,HEADHUNTER,HEADHUNT,0,0,0.0,0.0
HEADHUNTERS,HEADHUNTER,HEADHUNT,0,0,0.0,0.0
HEADHUNTING,HEADHUNTING,HEADHUNT,0,0,0.0,0.0
HEADHUNTINGS,HEADHUNTINGS,HEADHUNT,0,0,0.0,0.0
HEADHUNTS,HEADHUNTS,HEADHUNT,0,0,0.0,0.0
HEADIER,HEADIER,HEADIER,0,0,0.0,0.0
HEADIEST,HEADIEST,HEADIEST,0,0,0.0,0.0
HEADILY,HEADILY,HEADILI,0,0,0.0,0.0
HEADINESS,HEADINESS,HEADI,0,0,0.0,0.0
HEADINESSES,HEADINESSES,HEADI,0,0,0.0,0.0
HEADING,HEAD,HEAD,0,0,0.0,0.0
HEADINGS,HEADING,HEAD,0,0,0.0,0.0
HEADLAMP,HEADLAMP,HEADLAMP,0,0,0.0,0.0
HEADLAMPS,HEADLAMP,HEADLAMP,0,0,0.0,0.0
HEADLAND,HEADLAND,HEADLAND,0,0,0.0,0.0
HEADLANDS,HEADLAND,HEADLAND,0,0,0.0,0.0
HEADLESS,HEADLESS,HEADLESS,0,0,0.0,-1.0
HEADLIGHT,HEADLIGHT,HEADLIGHT,0,0,0.0,0.0
HEADLIGHTS,HEADLIGHT,HEADLIGHT,0,0,0.0,0.0
HEADLINE,HEADLINE,HEADLIN,0,0,0.0,0.0
HEADLINED,HEADLINE,HEADLIN,0,0,0.0,0.0
HEADLINER,HEADLINER,HEADLIN,0,0,0.0,0.0
HEADLINERS,HEADLINER,HEADLIN,0,0,0.0,0.0
HEADLINES,HEADLINE,HEADLIN,0,0,0.0,0.0
HEADLINING,HEADLINE,HEADLIN,0,0,0.0,0.0
HEADLOCK,HEADLOCK,HEADLOCK,0,0,0.0,0.0
HEADLOCKS,HEADLOCK,HEADLOCK,0,0,0.0,0.0
HEADLONG,HEADLONG,HEADLONG,0,0,0.0,0.0
HEADMAN,HEADMAN,HEADMAN,0,0,0.0,0.0
HEADMASTER,HEADMASTER,HEADMAST,0,0,0.0,0.0
HEADMASTERS,HEADMASTER,HEADMAST,0,0,0.0,0.0
HEADMEN,HEADMAN,HEADMAN,0,0,0.0,0.0
HEADMISTRESS,HEADMISTRESS,HEADMISTRESS,0,0,0.0,0.0
HEADMISTRESSES,HEADMISTRESS,HEADMISTRESS,0,0,0.0,0.0
HEADPHONE,HEADPHONE,HEADPHON,0,0,0.0,0.0
HEADPHONES,HEADPHONE,HEADPHON,0,0,0.0,0.0
HEADPIECE,HEADPIECE,HEADPIEC,0,0,0.0,0.0
HEADPIECES,HEADPIECE,HEADPIEC,0,0,0.0,0.0
HEADPIN,HEADPIN,HEADPIN,0,0,0.0,0.0
HEADPINS,HEADPIN,HEADPIN,0,0,0.0,0.0
HEADQUARTER,HEADQUARTER,HEADQUART,0,0,0.0,0.0
HEADQUARTERED,HEADQUARTER,HEADQUART,0,0,0.0,0.0
HEADQUARTERING,HEADQUARTER,HEADQUART,0,0,0.0,0.0
HEADQUARTERS,HEADQUARTERS,HEADQUART,0,0,0.0,0.0
HEADREST,HEADREST,HEADREST,0,0,0.0,0.0
HEADRESTS,HEADREST,HEADREST,0,0,0.0,0.0
HEADROOM,HEADROOM,HEADROOM,0,0,0.0,0.0
HEADROOMS,HEADROOM,HEADROOM,0,0,0.0,0.0
HEADS,HEAD,HEAD,0,0,0.0,0.0
HEADSET,HEADSET,HEADSET,0,0,0.0,0.0
HEADSETS,HEADSET,HEADSET,0,0,0.0,0.0
HEADSHIP,HEADSHIP,HEADSHIP,0,0,0.0,0.0
HEADSHIPS,HEADSHIP,HEADSHIP,0,0,0.0,0.0
HEADSHRINKER,HEADSHRINKER,HEADSHRINK,0,0,0.0,0.0
HEADSHRINKERS,HEADSHRINKERS,HEADSHRINK,0,0,0.0,0.0
HEADSMAN,HEADSMAN,HEADSMAN,0,0,0.0,0.0
HEADSMEN,HEADSMAN,HEADSMAN,0,0,0.0,0.0
HEADSPACE,HEADSPACE,HEADSPAC,0,0,0.0,0.0
HEADSTALL,HEADSTALL,HEADSTAL,0,0,0.0,0.0
HEADSTALLS,HEADSTALL,HEADSTAL,0,0,0.0,0.0
HEADSTAND,HEADSTAND,HEADSTAND,0,0,0.0,0.0
HEADSTANDS,HEADSTAND,HEADSTAND,0,0,0.0,0.0
HEADSTART,HEADSTART,HEADSTART,0,0,0.0,0.0
HEADSTONE,HEADSTONE,HEADSTON,0,0,0.0,0.0
HEADSTONES,HEADSTONE,HEADSTON,0,0,0.0,0.0
HEADSTRONG,HEADSTRONG,HEADSTRONG,0,0,0.0,0.0
HEADWAITER,HEADWAITER,HEADWAIT,0,0,0.0,0.0
HEADWAITERS,HEADWAITER,HEADWAIT,0,0,0.0,0.0
HEADWATERS,HEADWATER,HEADWAT,0,0,0.0,0.0
HEADWAY,HEADWAY,HEADWAY,0,0,0.0,0.0
HEADWAYS,HEADWAY,HEADWAY,0,0,0.0,0.0
HEADWEAR,HEADWEAR,HEADWEAR,0,0,0.0,0.0
HEADWIND,HEADWIND,HEADWIND,0,0,0.0,0.0
HEADWINDS,HEADWIND,HEADWIND,0,0,0.0,0.0
HEADWORD,HEADWORD,HEADWORD,0,0,0.0,0.0
HEADWORDS,HEADWORD,HEADWORD,0,0,0.0,0.0
HEADY,HEADY,HEADI,0,0,0.0,1.0
HEAL,HEAL,HEAL,0,0,0.0,0.0
HEALED,HEAL,HEAL,0,0,0.0,0.0
HEALER,HEALER,HEALER,0,0,0.0,0.0
HEALERS,HEALER,HEALER,0,0,0.0,0.0
HEALING,HEAL,HEAL,0,0,0.0,0.0
HEALS,HEALS,HEAL,0,0,0.0,0.0
HEALTH,HEALTH,HEALTH,0,0,0.0,0.0
HEALTHCARE,HEALTHCARE,HEALTHCAR,0,0,0.0,0.0
HEALTHCARES,HEALTHCARE,HEALTHCAR,0,0,0.0,0.0
HEALTHFUL,HEALTHFUL,HEALTH,0,0,0.0,0.0
HEALTHFULLY,HEALTHFULLY,HEALTH,0,0,0.0,0.0
HEALTHFULNESS,HEALTHFULNESS,HEALTH,0,0,0.0,0.0
HEALTHFULNESSES,HEALTHFULNESS,HEALTH,0,0,0.0,0.0
HEALTHIER,HEALTHIER,HEALTHIER,0,0,0.0,0.0
HEALTHIEST,HEALTHIEST,HEALTHIEST,0,0,0.0,0.0
HEALTHILY,HEALTHILY,HEALTHILI,0,0,0.0,0.0
HEALTHINESS,HEALTHINESS,HEALTHI,0,0,0.0,0.0
HEALTHINESSES,HEALTHINESS,HEALTHI,0,0,0.0,0.0
HEALTHS,HEALTH,HEALTH,0,0,0.0,0.0
HEALTHY,HEALTHY,HEALTHI,0,0,0.0,0.0
HEAP,HEAP,HEAP,0,0,0.0,0.0
HEAPED,HEAPED,HEAP,0,0,0.0,0.0
HEAPING,HEAP,HEAP,0,0,0.0,0.0
HEAPS,HEAP,HEAP,0,0,0.0,0.0
HEAR,HEAR,HEAR,0,0,0.0,0.0
HEARD,HEARD,HEARD,0,0,0.0,0.0
HEARER,HEARER,HEARER,0,0,0.0,0.0
HEARERS,HEARER,HEARER,0,0,0.0,0.0
HEARING,HEARING,HEAR,0,0,0.0,1.0
HEARINGS,HEARING,HEAR,0,0,0.0,0.0
HEARKEN,HEARKEN,HEARKEN,0,0,0.0,0.0
HEARKENED,HEARKEN,HEARKEN,0,0,0.0,0.0
HEARKENING,HEARKEN,HEARKEN,0,0,0.0,0.0
HEARKENS,HEARKENS,HEARKEN,0,0,0.0,0.0
HEARS,HEARS,HEAR,0,0,0.0,0.0
HEARSAY,HEARSAY,HEARSAY,0,0,0.0,0.0
HEARSAYS,HEARSAY,HEARSAY,0,0,0.0,0.0
HEARSE,HEARSE,HEARS,0,0,0.0,0.0
HEARSES,HEARSE,HEARS,0,0,0.0,0.0
HEART,HEART,HEART,0,0,1.0,0.0
HEARTACHE,HEARTACHE,HEARTACH,0,0,0.0,0.0
HEARTACHES,HEARTACHE,HEARTACH,0,0,0.0,0.0
HEARTBEAT,HEARTBEAT,HEARTBEAT,0,0,0.0,0.0
HEARTBEATS,HEARTBEAT,HEARTBEAT,0,0,0.0,0.0
HEARTBREAK,HEARTBREAK,HEARTBREAK,0,0,0.0,0.0
HEARTBREAKING,HEARTBREAKING,HEARTBREAK,0,0,0.0,0.0
HEARTBREAKS,HEARTBREAK,HEARTBREAK,0,0,0.0,0.0
HEARTBROKEN,HEARTBROKEN,HEARTBROKEN,0,0,0.0,0.0
HEARTBURN,HEARTBURN,HEARTBURN,0,0,0.0,0.0
HEARTBURNS,HEARTBURN,HEARTBURN,0,0,0.0,0.0
HEARTEN,HEARTEN,HEARTEN,0,0,0.0,0.0
HEARTENED,HEARTEN,HEARTEN,0,0,0.0,0.0
HEARTENING,HEARTEN,HEARTEN,0,0,0.0,0.0
HEARTENS,HEARTENS,HEARTEN,0,0,0.0,0.0
HEARTFELT,HEARTFELT,HEARTFELT,0,0,0.0,0.0
HEARTH,HEARTH,HEARTH,0,0,0.0,0.0
HEARTHS,HEARTH,HEARTH,0,0,0.0,0.0
HEARTHSTONE,HEARTHSTONE,HEARTHSTON,0,0,0.0,0.0
HEARTHSTONES,HEARTHSTONE,HEARTHSTON,0,0,0.0,0.0
HEARTIER,HEARTIER,HEARTIER,0,0,0.0,0.0
HEARTIES,HEARTIES,HEARTI,0,0,0.0,0.0
HEARTIEST,HEARTIEST,HEARTIEST,0,0,0.0,0.0
HEARTILY,HEARTILY,HEARTILI,0,0,0.0,0.0
HEARTINESS,HEARTINESS,HEARTI,0,0,0.0,0.0
HEARTINESSES,HEARTINESS,HEARTI,0,0,0.0,0.0
HEARTLAND,HEARTLAND,HEARTLAND,0,0,0.0,0.0
HEARTLANDS,HEARTLAND,HEARTLAND,0,0,0.0,0.0
HEARTLESS,HEARTLESS,HEARTLESS,0,0,0.0,0.0
HEARTLESSLY,HEARTLESSLY,HEARTLESSLI,0,0,0.0,0.0
HEARTLESSNESS,HEARTLESSNESS,HEARTLESS,0,0,0.0,0.0
HEARTLESSNESSES,HEARTLESSNESS,HEARTLESS,0,0,0.0,0.0
HEARTRENDING,HEARTRENDING,HEARTREND,0,0,0.0,0.0
HEARTRENDINGLY,HEARTRENDINGLY,HEARTRENDINGLI,0,0,0.0,0.0
HEARTS,HEART,HEART,0,0,0.0,0.0
HEARTSICK,HEARTSICK,HEARTSICK,0,0,0.0,0.0
HEARTSICKNESS,HEARTSICKNESS,HEARTSICK,0,0,0.0,0.0
HEARTSICKNESSES,HEARTSICKNESS,HEARTSICK,0,0,0.0,0.0
HEARTSTRINGS,HEARTSTRINGS,HEARTSTR,0,0,1.0,0.0
HEARTTHROB,HEARTTHROB,HEARTTHROB,0,0,0.0,0.0
HEARTTHROBS,HEARTTHROB,HEARTTHROB,0,0,0.0,0.0
HEARTWARMING,HEARTWARMING,HEARTWARM,0,0,0.0,0.0
HEARTWOOD,HEARTWOOD,HEARTWOOD,0,0,0.0,0.0
HEARTWOODS,HEARTWOOD,HEARTWOOD,0,0,0.0,0.0
HEARTWORM,HEARTWORM,HEARTWORM,0,0,0.0,0.0
HEARTY,HEARTY,HEARTI,0,0,1.0,0.0
HEAT,HEAT,HEAT,0,0,0.0,0.0
HEATED,HEAT,HEAT,0,0,0.0,0.0
HEATEDLY,HEATEDLY,HEATEDLI,0,0,0.0,0.0
HEATER,HEATER,HEATER,0,0,0.0,0.0
HEATERS,HEATER,HEATER,0,0,0.0,0.0
HEATH,HEATH,HEATH,0,0,0.0,0.0
HEATHEN,HEATHEN,HEATHEN,0,0,0.0,0.0
HEATHENDOM,HEATHENDOM,HEATHENDOM,0,0,0.0,0.0
HEATHENDOMS,HEATHENDOMS,HEATHENDOM,0,0,0.0,0.0
HEATHENISH,HEATHENISH,HEATHENISH,0,0,0.0,0.0
HEATHENISM,HEATHENISM,HEATHEN,0,0,0.0,0.0
HEATHENISMS,HEATHENISM,HEATHEN,0,0,0.0,0.0
HEATHENS,HEATHEN,HEATHEN,0,0,0.0,0.0
HEATHER,HEATHER,HEATHER,0,0,0.0,0.0
HEATHERS,HEATHER,HEATHER,0,0,0.0,0.0
HEATHS,HEATH,HEATH,0,0,0.0,0.0
HEATING,HEATING,HEAT,0,0,0.0,0.0
HEATINGS,HEATING,HEAT,0,0,0.0,0.0
HEATPROOF,HEATPROOF,HEATPROOF,0,0,0.0,0.0
HEATPROOFED,HEATPROOFED,HEATPROOF,0,0,0.0,0.0
HEATPROOFING,HEATPROOFING,HEATPROOF,0,0,0.0,0.0
HEATPROOFS,HEATPROOFS,HEATPROOF,0,0,0.0,0.0
HEATS,HEAT,HEAT,0,0,0.0,0.0
HEATSTROKE,HEATSTROKE,HEATSTROK,0,0,0.0,0.0
HEATSTROKES,HEATSTROKE,HEATSTROK,0,0,0.0,0.0
HEAVE,HEAVE,HEAV,0,0,0.0,0.0
HEAVED,HEAVE,HEAV,0,0,0.0,0.0
HEAVEN,HEAVEN,HEAVEN,0,0,0.0,0.0
HEAVENLIER,HEAVENLIER,HEAVENLI,0,0,0.0,0.0
HEAVENLIEST,HEAVENLIEST,HEAVENLIEST,0,0,0.0,0.0
HEAVENLY,HEAVENLY,HEAVENLI,0,0,0.0,0.0
HEAVENS,HEAVEN,HEAVEN,0,0,0.0,0.0
HEAVENWARD,HEAVENWARD,HEAVENWARD,0,0,0.0,0.0
HEAVENWARDS,HEAVENWARDS,HEAVENWARD,0,0,0.0,0.0
HEAVER,HEAVER,HEAVER,0,0,0.0,0.0
HEAVERS,HEAVER,HEAVER,0,0,0.0,0.0
HEAVES,HEAVE,HEAV,0,0,0.0,0.0
HEAVIER,HEAVIER,HEAVIER,0,0,0.0,0.0
HEAVIES,HEAVY,HEAVI,0,0,0.0,0.0
HEAVIEST,HEAVIEST,HEAVIEST,0,0,0.0,0.0
HEAVILY,HEAVILY,HEAVILI,0,0,0.0,0.0
HEAVINESS,HEAVINESS,HEAVI,0,0,0.0,0.0
HEAVINESSES,HEAVINESS,HEAVI,0,0,0.0,0.0
HEAVING,HEAVE,HEAV,0,0,0.0,0.0
HEAVY,HEAVY,HEAVI,0,0,0.0,0.0
HEAVYHEARTED,HEAVYHEARTED,HEAVYHEART,0,0,0.0,0.0
HEAVYSET,HEAVYSET,HEAVYSET,0,0,0.0,0.0
HEAVYWEIGHT,HEAVYWEIGHT,HEAVYWEIGHT,0,0,0.0,0.0
HEAVYWEIGHTS,HEAVYWEIGHT,HEAVYWEIGHT,0,0,0.0,0.0
HECK,HECK,HECK,0,0,0.0,0.0
HECKLE,HECKLE,HECKL,0,0,0.0,0.0
HECKLED,HECKLE,HECKL,0,0,0.0,0.0
HECKLER,HECKLER,HECKLER,0,0,0.0,0.0
HECKLERS,HECKLER,HECKLER,0,0,0.0,0.0
HECKLES,HECKLE,HECKL,0,0,0.0,0.0
HECKLING,HECKLE,HECKL,0,0,0.0,0.0
HECKLINGS,HECKLING,HECKL,0,0,0.0,0.0
HECKS,HECKS,HECK,0,0,0.0,0.0
HECTARE,HECTARE,HECTAR,0,0,0.0,0.0
HECTARES,HECTARE,HECTAR,0,0,0.0,0.0
HECTIC,HECTIC,HECTIC,0,0,0.0,0.0
HECTICALLY,HECTICALLY,HECTIC,0,0,0.0,0.0
HECTOGRAM,HECTOGRAM,HECTOGRAM,0,0,0.0,0.0
HECTOGRAMS,HECTOGRAM,HECTOGRAM,0,0,0.0,0.0
HECTOMETER,HECTOMETER,HECTOMET,0,0,0.0,0.0
HECTOMETERS,HECTOMETER,HECTOMET,0,0,0.0,0.0
HECTOR,HECTOR,HECTOR,0,0,0.0,0.0
HECTORED,HECTOR,HECTOR,0,0,0.0,0.0
HECTORING,HECTOR,HECTOR,0,0,0.0,0.0
HECTORS,HECTOR,HECTOR,0,0,0.0,0.0
HEDGE,HEDGE,HEDG,0,0,0.0,0.0
HEDGED,HEDGE,HEDG,0,0,0.0,0.0
HEDGEHOG,HEDGEHOG,HEDGEHOG,0,0,0.0,0.0
HEDGEHOGS,HEDGEHOG,HEDGEHOG,0,0,0.0,0.0
HEDGEHOP,HEDGEHOP,HEDGEHOP,0,0,0.0,0.0
HEDGEHOPPED,HEDGEHOPPED,HEDGEHOP,0,0,0.0,0.0
HEDGEHOPPING,HEDGEHOP,HEDGEHOP,0,0,0.0,0.0
HEDGEHOPS,HEDGEHOPS,HEDGEHOP,0,0,0.0,0.0
HEDGER,HEDGER,HEDGER,0,0,0.0,0.0
HEDGEROW,HEDGEROW,HEDGEROW,0,0,0.0,0.0
HEDGEROWS,HEDGEROW,HEDGEROW,0,0,0.0,0.0
HEDGERS,HEDGER,HEDGER,0,0,0.0,0.0
HEDGES,HEDGE,HEDG,0,0,0.0,0.0
HEDGING,HEDGE,HEDG,0,0,0.0,0.0
HEDONISM,HEDONISM,HEDON,0,0,0.0,0.0
HEDONISMS,HEDONISM,HEDON,0,0,0.0,0.0
HEDONIST,HEDONIST,HEDONIST,0,0,0.0,0.0
HEDONISTIC,HEDONISTIC,HEDONIST,0,0,0.0,0.0
HEDONISTS,HEDONIST,HEDONIST,0,0,0.0,0.0
HEED,HEED,HEED,0,0,0.0,0.0
HEEDED,HEED,HEED,0,0,0.0,0.0
HEEDFUL,HEEDFUL,HEED,0,0,0.0,0.0
HEEDFULLY,HEEDFULLY,HEED,0,0,0.0,0.0
HEEDING,HEED,HEED,0,0,0.0,0.0
HEEDLESS,HEEDLESS,HEEDLESS,0,0,0.0,0.0
HEEDLESSLY,HEEDLESSLY,HEEDLESSLI,0,0,0.0,0.0
HEEDLESSNESS,HEEDLESSNESS,HEEDLESS,0,0,0.0,0.0
HEEDLESSNESSES,HEEDLESSNESS,HEEDLESS,0,0,0.0,0.0
HEEDS,HEED,HEED,0,0,0.0,0.0
HEEHAW,HEEHAW,HEEHAW,0,0,0.0,0.0
HEEHAWED,HEEHAWED,HEEHAW,0,0,0.0,0.0
HEEHAWING,HEEHAWING,HEEHAW,0,0,0.0,0.0
HEEHAWS,HEEHAWS,HEEHAW,0,0,0.0,0.0
HEEL,HEEL,HEEL,0,0,0.0,0.0
HEELED,HEEL,HEEL,0,0,0.0,0.0
HEELING,HEEL,HEEL,0,0,0.0,0.0
HEELLESS,HEELLESS,HEELLESS,0,0,0.0,0.0
HEELS,HEEL,HEEL,0,0,0.0,0.0
HEFT,HEFT,HEFT,0,0,0.0,0.0
HEFTED,HEFT,HEFT,0,0,0.0,0.0
HEFTIER,HEFTIER,HEFTIER,0,0,0.0,0.0
HEFTIEST,HEFTIEST,HEFTIEST,0,0,0.0,0.0
HEFTILY,HEFTILY,HEFTILI,0,0,0.0,0.0
HEFTINESS,HEFTINESS,HEFTI,0,0,0.0,0.0
HEFTINESSES,HEFTINESS,HEFTI,0,0,0.0,0.0
HEFTING,HEFT,HEFT,0,0,0.0,0.0
HEFTS,HEFT,HEFT,0,0,0.0,0.0
HEFTY,HEFTY,HEFTI,0,0,0.0,0.0
HEGEMONIES,HEGEMONY,HEGEMONI,0,0,0.0,0.0
HEGEMONY,HEGEMONY,HEGEMONI,0,0,0.0,0.0
HEGIRA,HEGIRA,HEGIRA,0,0,0.0,0.0
HEGIRAS,HEGIRA,HEGIRA,0,0,0.0,0.0
HEIFER,HEIFER,HEIFER,0,0,0.0,0.0
HEIFERS,HEIFER,HEIFER,0,0,0.0,0.0
HEIGHT,HEIGHT,HEIGHT,0,0,0.0,0.0
HEIGHTEN,HEIGHTEN,HEIGHTEN,0,0,0.0,0.0
HEIGHTENED,HEIGHTEN,HEIGHTEN,0,0,0.0,0.0
HEIGHTENING,HEIGHTEN,HEIGHTEN,0,0,0.0,0.0
HEIGHTENS,HEIGHTENS,HEIGHTEN,0,0,0.0,0.0
HEIGHTS,HEIGHT,HEIGHT,0,0,0.0,0.0
HEINOUS,HEINOUS,HEINOU,0,0,0.0,0.0
HEINOUSLY,HEINOUSLY,HEINOUS,0,0,0.0,0.0
HEINOUSNESS,HEINOUSNESS,HEINOUS,0,0,0.0,0.0
HEINOUSNESSES,HEINOUSNESS,HEINOUS,0,0,0.0,0.0
HEIR,HEIR,HEIR,0,0,0.0,0.0
HEIRESS,HEIRESS,HEIRESS,0,0,0.0,0.0
HEIRESSES,HEIRESS,HEIRESS,0,0,0.0,0.0
HEIRLOOM,HEIRLOOM,HEIRLOOM,0,0,0.0,0.0
HEIRLOOMS,HEIRLOOM,HEIRLOOM,0,0,0.0,0.0
HEIRS,HEIR,HEIR,0,0,0.0,0.0
HEIST,HEIST,HEIST,0,0,0.0,0.0
HEISTED,HEIST,HEIST,0,0,0.0,0.0
HEISTING,HEIST,HEIST,0,0,0.0,0.0
HEISTS,HEIST,HEIST,0,0,0.0,0.0
HELD,HELD,HELD,0,0,0.0,0.0
HELICAL,HELICAL,HELIC,0,0,0.0,0.0
HELICES,HELIX,HELIX,0,0,0.0,0.0
HELICOPTER,HELICOPTER,HELICOPT,0,0,0.0,0.0
HELICOPTERED,HELICOPTERED,HELICOPT,0,0,0.0,0.0
HELICOPTERING,HELICOPTERING,HELICOPT,0,0,0.0,0.0
HELICOPTERS,HELICOPTER,HELICOPT,0,0,0.0,0.0
HELIOCENTRIC,HELIOCENTRIC,HELIOCENTR,0,0,0.0,0.0
HELIOTROPE,HELIOTROPE,HELIOTROP,0,0,0.0,0.0
HELIOTROPES,HELIOTROPE,HELIOTROP,0,0,0.0,0.0
HELIPORT,HELIPORT,HELIPORT,0,0,0.0,0.0
HELIPORTS,HELIPORT,HELIPORT,0,0,0.0,0.0
HELIUM,HELIUM,HELIUM,0,0,0.0,0.0
HELIUMS,HELIUM,HELIUM,0,0,0.0,0.0
HELIX,HELIX,HELIX,0,0,0.0,0.0
HELIXES,HELIX,HELIX,0,0,0.0,0.0
HELL,HELL,HELL,0,0,0.0,0.0
HELLBENT,HELLBENT,HELLBENT,0,0,0.0,0.0
HELLCAT,HELLCAT,HELLCAT,0,0,0.0,0.0
HELLCATS,HELLCAT,HELLCAT,0,0,0.0,0.0
HELLEBORE,HELLEBORE,HELLEBOR,0,0,0.0,0.0
HELLEBORES,HELLEBORE,HELLEBOR,0,0,0.0,0.0
HELLHOLE,HELLHOLE,HELLHOL,0,0,0.0,0.0
HELLHOLES,HELLHOLE,HELLHOL,0,0,0.0,0.0
HELLION,HELLION,HELLION,0,0,0.0,0.0
HELLIONS,HELLION,HELLION,0,0,0.0,0.0
HELLISH,HELLISH,HELLISH,0,0,-1.0,0.0
HELLISHLY,HELLISHLY,HELLISHLI,0,0,0.0,0.0
HELLISHNESS,HELLISHNESS,HELLISH,0,0,0.0,0.0
HELLISHNESSES,HELLISHNESSES,HELLISH,0,0,0.0,0.0
HELLO,HELLO,HELLO,0,0,0.0,0.0
HELLOS,HELLO,HELLO,0,0,0.0,0.0
HELLS,HELL,HELL,0,0,0.0,0.0
HELLUVA,HELLUVA,HELLUVA,0,0,0.0,0.0
HELM,HELM,HELM,0,0,0.0,0.0
HELMET,HELMET,HELMET,0,0,0.0,0.0
HELMETED,HELMETED,HELMET,0,0,0.0,0.0
HELMETS,HELMET,HELMET,0,0,0.0,0.0
HELMS,HELM,HELM,0,0,0.0,0.0
HELMSMAN,HELMSMAN,HELMSMAN,0,0,0.0,0.0
HELMSMEN,HELMSMAN,HELMSMAN,0,0,0.0,0.0
HELOT,HELOT,HELOT,0,0,0.0,0.0
HELOTS,HELOT,HELOT,0,0,0.0,0.0
HELP,HELP,HELP,0,0,1.0,0.0
HELPDESK,HELPDESK,HELPDESK,0,0,0.0,0.0
HELPED,HELP,HELP,0,0,0.0,0.0
HELPER,HELPER,HELPER,0,0,0.0,0.0
HELPERS,HELPER,HELPER,0,0,0.0,0.0
HELPFUL,HELPFUL,HELP,0,0,1.0,0.0
HELPFULLY,HELPFULLY,HELP,0,0,0.0,0.0
HELPFULNESS,HELPFULNESS,HELP,0,0,1.0,0.0
HELPFULNESSES,HELPFULNESS,HELP,0,0,0.0,0.0
HELPING,HELP,HELP,0,0,0.0,0.0
HELPINGS,HELPING,HELP,0,0,0.0,0.0
HELPLESS,HELPLESS,HELPLESS,0,0,0.0,0.0
HELPLESSLY,HELPLESSLY,HELPLESSLI,0,0,0.0,0.0
HELPLESSNESS,HELPLESSNESS,HELPLESS,0,0,0.0,0.0
HELPLESSNESSES,HELPLESSNESS,HELPLESS,0,0,0.0,0.0
HELPLINE,HELPLINE,HELPLIN,0,0,0.0,0.0
HELPMATE,HELPMATE,HELPMAT,0,0,0.0,0.0
HELPMATES,HELPMATE,HELPMAT,0,0,0.0,0.0
HELPMEET,HELPMEET,HELPMEET,0,0,0.0,0.0
HELPMEETS,HELPMEET,HELPMEET,0,0,0.0,0.0
HELPS,HELP,HELP,0,0,0.0,0.0
HELVE,HELVE,HELV,0,0,0.0,0.0
HELVES,HELVE,HELV,0,0,0.0,0.0
HEM,HEM,HEM,0,0,0.0,0.0
HEMATITE,HEMATITE,HEMATIT,0,0,0.0,0.0
HEMATITES,HEMATITE,HEMATIT,0,0,0.0,0.0
HEMATOLOGIC,HEMATOLOGIC,HEMATOLOG,0,0,0.0,0.0
HEMATOLOGICAL,HEMATOLOGICAL,HEMATOLOG,0,0,0.0,0.0
HEMATOLOGIES,HEMATOLOGY,HEMATOLOG,0,0,0.0,0.0
HEMATOLOGIST,HEMATOLOGIST,HEMATOLOGIST,0,0,0.0,0.0
HEMATOLOGISTS,HEMATOLOGIST,HEMATOLOGIST,0,0,0.0,0.0
HEMATOLOGY,HEMATOLOGY,HEMATOLOG,0,0,0.0,0.0
HEMATOPOIETIC,HEMATOPOIETIC,HEMATOPOIET,0,0,0.0,0.0
HEME,HEME,HEME,0,0,0.0,0.0
HEMES,HEME,HEME,0,0,0.0,0.0
HEMISPHERE,HEMISPHERE,HEMISPHER,0,0,0.0,0.0
HEMISPHERES,HEMISPHERE,HEMISPHER,0,0,0.0,0.0
HEMISPHERIC,HEMISPHERIC,HEMISPHER,0,0,0.0,0.0
HEMISPHERICAL,HEMISPHERICAL,HEMISPHER,0,0,0.0,0.0
HEMLINE,HEMLINE,HEMLIN,0,0,0.0,0.0
HEMLINES,HEMLINE,HEMLIN,0,0,0.0,0.0
HEMLOCK,HEMLOCK,HEMLOCK,0,0,0.0,0.0
HEMLOCKS,HEMLOCK,HEMLOCK,0,0,0.0,0.0
HEMMED,HEM,HEM,0,0,0.0,0.0
HEMMER,HEMMER,HEMMER,0,0,0.0,0.0
HEMMERS,HEMMERS,HEMMER,0,0,0.0,0.0
HEMMING,HEM,HEM,0,0,0.0,0.0
HEMODIALYSIS,HEMODIALYSIS,HEMODIALYSI,0,0,0.0,0.0
HEMOGLOBIN,HEMOGLOBIN,HEMOGLOBIN,0,0,0.0,0.0
HEMOGLOBINS,HEMOGLOBIN,HEMOGLOBIN,0,0,0.0,0.0
HEMOPHILIA,HEMOPHILIA,HEMOPHILIA,0,0,0.0,0.0
HEMOPHILIAC,HEMOPHILIAC,HEMOPHILIAC,0,0,0.0,0.0
HEMOPHILIACS,HEMOPHILIAC,HEMOPHILIAC,0,0,0.0,0.0
HEMOPHILIAS,HEMOPHILIA,HEMOPHILIA,0,0,0.0,0.0
HEMORRHAGE,HEMORRHAGE,HEMORRHAG,0,0,0.0,0.0
HEMORRHAGED,HEMORRHAGE,HEMORRHAG,0,0,0.0,0.0
HEMORRHAGES,HEMORRHAGE,HEMORRHAG,0,0,0.0,0.0
HEMORRHAGIC,HEMORRHAGIC,HEMORRHAG,0,0,0.0,0.0
HEMORRHAGING,HEMORRHAGE,HEMORRHAG,0,0,0.0,0.0
HEMORRHOID,HEMORRHOID,HEMORRHOID,0,0,0.0,0.0
